node_id,handle,canonical_name,object_type,in_degree,out_degree,total_degree,pagerank,scc_id,scc_size,seed_distance_undirected,is_seed,is_giant_scc,instance_count,namespace_count,equation_count
180,@chapter_87_adapter_psychological_phase_distortions_and_cognitive_stability,Chapter 87 Adapter — Psychological Phase Distortions and Cognitive Stability,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
181,@chapter_88_adapter_behavioral_divergence_fields_and_psychopathology_geometry,Chapter 88 Adapter — Behavioral Divergence Fields and Psychopathology Geometry,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
182,@chapter_90_adapter_autonomy_as_a_phase_separated_cognitive_field,Chapter 90 Adapter — Autonomy as a Phase-Separated Cognitive Field,mathematical_object,2,2,4,0.0003903196259263858,0,1260,2,False,True,2,2,0
183,@chapter_91_adapter_free_will_geometry_and_competing_phase_potentials,Chapter 91 Adapter — Free-Will Geometry and Competing Phase Potentials,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
184,@chapter_92_adapter_reflective_fields_and_meta_cognitive_feedback,Chapter 92 Adapter — Reflective Fields and Meta-Cognitive Feedback,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
185,@chapter_93_adapter_constraint_fields_agency_and_environmental_coupling,"Chapter 93 Adapter — Constraint Fields, Agency, and Environmental Coupling",mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
186,@chapter_94_adapter_phase_compatible_environments_and_supportive_cognitive_geometry,Chapter 94 Adapter — Phase-Compatible Environments and Supportive Cognitive Geometry,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
187,@chapter_95_adapter_adaptive_phase_interfaces_and_assistive_cognitive_technologies,Chapter 95 Adapter — Adaptive Phase Interfaces and Assistive Cognitive Technologies,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
188,@chapter_96_adapter_universal_phase_coherence_across_scales,Chapter 96 Adapter — Universal Phase Coherence Across Scales,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
189,@chapter_98_adapter_color_band_superposition_and_perceptual_phase_emergence,Chapter 98 Adapter — Color-Band Superposition and Perceptual Phase Emergence,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
190,@chapter_99_adapter_cosmic_consciousness_coupling_and_phase_entangled_minds,Chapter 99 Adapter — Cosmic Consciousness Coupling and Phase-Entangled Minds,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
191,@charge_parameter,Family: `F9_EXACT_SOLUTIONS`,mathematical_object,31,135,166,0.00044638706149953574,0,1260,1,False,True,2,2,0
192,@chart,Family: `F1_DIFFERENTIAL_FOUNDATION`,mathematical_object,11,135,146,0.0002111280957171943,0,1260,1,False,True,2,2,0
193,@chirality,Chirality,mathematical_object,45,156,201,0.0009968311438879446,0,1260,0,True,True,10,10,0
194,@chirality_address,Chirality Address,Address,2,1,3,0.0002380959037185878,0,1260,2,False,True,1,1,0
195,@chirality_and_handedness,Chirality and handedness,mathematical_object,1,1,2,0.000204795272723581,0,1260,2,False,True,2,2,0
196,@chirality_byte,@chirality_byte,mathematical_object,3,2,5,0.00034026254586072053,0,1260,2,False,True,2,2,0
197,@chirality_closure,@chirality_closure,mathematical_object,1,1,2,0.000204795272723581,0,1260,2,False,True,2,2,0
198,@chirality_corridor,Chirality Corridor,TraversalObject,2,6,8,0.00023506329148617833,0,1260,1,False,True,3,3,5
199,@chirality_diagonal_structure,@chirality_diagonal_structure,mathematical_object,1,1,2,0.000204795272723581,0,1260,2,False,True,2,2,0
200,@chirality_history,Chirality History,mathematical_object,3,2,5,0.0006528064671692614,0,1260,2,False,True,3,3,0
201,@chirality_labelled_mote,Chirality-Labelled Mote,mathematical_object,3,3,6,0.000457697914042346,0,1260,2,False,True,2,2,0
202,@chirality_layer_complement,@chirality_layer_complement,mathematical_object,1,1,2,0.000204795272723581,0,1260,2,False,True,2,2,0
203,@chirality_map,Chirality Map,mathematical_object,33,172,205,0.00028290246974635566,0,1260,1,False,True,4,4,0
204,@chirality_mirror_operator,@chirality_mirror_operator,mathematical_object,2,1,3,0.0002885759011590152,0,1260,2,False,True,2,2,0
205,@chirality_occupancy_cube,Chirality Occupancy Cube,mathematical_object,4,3,7,0.00044079584817982917,0,1260,2,False,True,3,3,0
206,@chirality_organization,Chirality Organization,mathematical_object,1,1,2,0.000204795272723581,0,1260,2,False,True,2,2,0
207,@chirality_recursive_occupancy_upgrade,@chirality_recursive_occupancy_upgrade,mathematical_object,2,2,4,0.000321163110185148,0,1260,2,False,True,2,2,0
208,@chirality_representation_registry,@chirality_representation_registry,mathematical_object,1,1,2,0.000204795272723581,0,1260,2,False,True,2,2,0
209,@chirality_seed,@chirality_seed,mathematical_object,2,2,4,0.0002583298527484649,0,1260,2,False,True,2,2,0
210,@chirality_space,Chirality Space,mathematical_object,34,173,207,0.00040719203249769726,0,1260,1,False,True,4,4,0
211,@chirality_transport,Chirality Transport,mathematical_object,36,174,210,0.00048316013768553957,0,1260,1,False,True,4,4,0
212,@chiralitybiasmodel,ChiralityBiasModel,mathematical_object,1,1,2,0.000204795272723581,0,1260,2,False,True,2,2,0
213,@christoffel_symbols,Family: `F3_CONNECTION_MOTION`,mathematical_object,30,134,164,0.00039596113075745,0,1260,1,False,True,2,2,0
214,@chromatic_biological_coupling,Chromatic Biological Coupling,mathematical_object,1,1,2,0.00023727290145689027,23,1,3,False,False,2,2,0
215,@chromatic_charge_of_molecular_clouds,Chromatic Charge of Molecular Clouds,mathematical_object,2,2,4,0.0002702050640408841,0,1260,3,False,True,2,2,0
216,@chromatic_density_perturbation,Chromatic density perturbation,mathematical_object,3,2,5,0.00038950923034152386,0,1260,2,False,True,2,2,0
217,@chromatic_density_waves,Chromatic Density Waves,mathematical_object,3,3,6,0.0005060446437665817,0,1260,2,False,True,2,2,0
218,@chromatic_field,Chromatic Field,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
219,@chromatic_fields,Chromatic fields,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
220,@chromatic_fields_and_energy_bands,Chromatic Fields and Energy Bands,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
221,@chromatic_fields_energy_bands,Chromatic Fields (Energy Bands),mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
222,@chromatic_lagrangian,Chromatic Lagrangian,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
223,@chromatic_modulation_of_wave_amplitudes,Chromatic Modulation of Wave Amplitudes,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
224,@chromatic_seeds_for_density_perturbations,Chromatic Seeds for Density Perturbations,mathematical_object,2,2,4,0.000357592807189321,0,1260,2,False,True,2,2,0
225,@chromatic_stress_energy,Chromatic stress-energy,mathematical_object,2,2,4,0.00021716557369804552,0,1260,2,False,True,3,3,0
226,@chromatic_stress_energy_output,Chromatic Stress-Energy Output,mathematical_object,1,1,2,0.00020472312235814545,0,1260,2,False,True,2,2,0
227,@chromatic_thermal_contribution,Chromatic thermal contribution,mathematical_object,1,1,2,0.0001945288069456473,0,1260,3,False,True,2,2,0
228,@chromatically_corrected_waveform,Chromatically corrected waveform,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
229,@chromaticfield,ChromaticField,mathematical_object,1,2,3,0.00024186778934912506,0,1260,2,False,True,2,2,0
230,@chronological_future,Family: `F2_LORENTZIAN_SPACETIME`,mathematical_object,32,133,165,0.0004358715244462204,0,1260,1,False,True,2,2,0
231,@chronological_past,Family: `F2_LORENTZIAN_SPACETIME`,mathematical_object,1,132,133,0.00012048007432082395,0,1260,1,False,True,2,2,0
232,@chronology_condition,Family: `F11_PENROSE_GLOBAL`,mathematical_object,33,132,165,0.00045061280553830964,0,1260,1,False,True,2,2,0
233,@civilizational_phase_field,Civilizational Phase Field,mathematical_object,2,2,4,0.0003903196259263858,0,1260,2,False,True,2,2,0
234,@classical_field_equation,Classical Field Equation,mathematical_object,84,168,252,0.0007382705629484654,0,1260,1,False,True,4,4,0
235,@classical_geometry_from_er_foam,Classical Geometry from ER Foam,mathematical_object,2,2,4,0.0001566184977439279,0,1260,1,False,True,3,3,0
236,@closed_trapped_surface,Family: `F11_PENROSE_GLOBAL`,mathematical_object,414,136,550,0.0026765415295828218,0,1260,1,False,True,2,2,0
237,@closure,@closure,mathematical_object,5,2,7,0.0011600271602085909,0,1260,1,False,True,5,5,0
238,@cmb_signatures_from_phase_and_chromatic_structure,CMB Signatures from Phase and Chromatic Structure,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
239,@coarse_grained_er_density,Coarse-Grained ER Density,mathematical_object,4,2,6,0.0004373838650698282,0,1260,2,False,True,2,2,0
240,@codazzi_equation,Family: `F6_INITIAL_VALUE_ADM`,mathematical_object,26,147,173,0.0002390169997201574,0,1260,1,False,True,2,2,0
241,@cognitive_and_geometric_manifolds,Cognitive and Geometric Manifolds,mathematical_object,1,1,2,0.00020472312235814545,0,1260,2,False,True,2,2,0
242,@cognitive_coherence_field,Cognitive Coherence Field,mathematical_object,2,3,5,0.0004447206223150293,0,1260,2,False,True,2,2,0
243,@cognitive_persistence,Cognitive Persistence,mathematical_object,1,1,2,0.0001305284527869799,0,1260,1,False,True,2,2,0
244,@cognitive_phase_field_model,Cognitive Phase Field Model,mathematical_object,2,2,4,0.0003903196259263858,0,1260,2,False,True,2,2,0
245,@cognitive_phase_mode,Cognitive Phase Mode,mathematical_object,2,4,6,0.0004213365945078932,0,1260,2,False,True,2,2,0
246,@cognitive_phase_modes,Cognitive Phase Modes,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
247,@cognitive_stability,Cognitive Stability,mathematical_object,1,1,2,0.00023865035531984898,0,1260,3,False,True,2,2,0
248,@cognitive_state_geometry,Cognitive-State Geometry,mathematical_object,2,162,164,0.0002045737617373793,0,1260,1,False,True,2,2,0
249,@coherence_condition,Coherence Condition,mathematical_object,1,1,2,0.00020218022171456714,0,1260,2,False,True,2,2,0
250,@coherence_criterion,Coherence criterion,mathematical_object,1,0,1,0.00020218022171456714,50,1,3,False,False,2,2,0
251,@coherence_driven_reshaping_of_spectral_space,Coherence-Driven Reshaping of Spectral Space,mathematical_object,1,1,2,0.00023120339317544248,0,1260,3,False,True,2,2,0
252,@coherent_continuation_class,Coherent Continuation Class,mathematical_object,13,153,166,0.0001393046811216165,0,1260,1,False,True,4,4,0
253,@coherent_helicon_propagation,Coherent Helicon Propagation,mathematical_object,65,138,203,0.0005298171620706433,0,1260,1,False,True,4,4,0
254,@collapse,Collapse,mathematical_object,6,4,10,0.0027934841255378446,0,1260,2,False,True,2,2,0
255,@collapse_algebra_and_chirality,Collapse Algebra and Chirality,mathematical_object,1,1,2,0.000204795272723581,0,1260,2,False,True,2,2,0
256,@collapse_field_definition,Collapse Field Definition,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
257,@collapse_geometry_descent_into_spectral_wells,Collapse Geometry: Descent into Spectral Wells,mathematical_object,1,1,2,0.00023120339317544248,0,1260,3,False,True,2,2,0
258,@collapse_gradient_flow,Collapse-Gradient Flow,mathematical_object,1,1,2,0.00028070185638968785,0,1260,2,False,True,2,2,0
259,@collapse_manifolds_the_first_true_geometric_surface,Collapse Manifolds: The First True Geometric Surface,mathematical_object,1,1,2,0.00020472312235814545,0,1260,2,False,True,2,2,0
260,@collapse_map,@collapse_map,mathematical_object,1,1,2,0.00020839546898842603,87,1,4,False,False,2,2,0
261,@collapse_operators_and_the_infinity_vector_field,Collapse Operators and the Infinity Vector Field,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
262,@collapse_shear_as_corrective_tensor,Collapse Shear as Corrective Tensor,mathematical_object,1,1,2,0.0002352783665592439,0,1260,3,False,True,2,2,0
263,@collapse_wells_and_spectral_gravity,Collapse Wells and Spectral Gravity,mathematical_object,2,2,4,0.00032328031600177066,0,1260,2,False,True,2,2,1
264,@collective_decision_fields_and_phase_driven_social_dynamics,Collective Decision Fields and Phase-Driven Social Dynamics,mathematical_object,2,2,4,0.0003903196259263858,0,1260,2,False,True,2,2,0
265,@collective_ethical_fields_and_civilizational_decision_coherence,Collective Ethical Fields and Civilizational Decision Coherence,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
266,@collective_phase_field,Collective Phase Field,mathematical_object,2,2,4,0.0003903196259263858,0,1260,2,False,True,2,2,0
267,@color_band_superposition_and_perceptual_phase_emergence,Color-Band Superposition and Perceptual Phase Emergence,mathematical_object,1,1,2,0.000261098036109078,0,1260,3,False,True,2,2,0
268,@color_indexed_portal,Color Indexed Portal,Portal,1,0,1,0.00023412328489345638,61,1,3,False,False,1,1,0
269,@compatibility_with_phase_fields,Compatibility with Phase Fields,mathematical_object,2,2,4,0.0003903196259263858,0,1260,2,False,True,2,2,0
270,@complex_admissibility,Complex Admissibility,mathematical_object,1,2,3,0.00032437177218670466,70,1,3,False,False,3,3,0
271,@complex_plane,@complex_plane,mathematical_object,1,1,2,0.0002505042029159881,69,1,3,False,False,2,2,0
272,@complex_structure,Family: `F13_QFT_CURVED`,mathematical_object,79,163,242,0.0005965226521444264,0,1260,1,False,True,2,2,0
273,@composite_metric,Composite Metric,mathematical_object,1,1,2,0.00020472312235814545,0,1260,2,False,True,2,2,0
274,@condensed_matter_emergence,Condensed Matter Emergence,mathematical_object,2,2,4,0.000357592807189321,0,1260,2,False,True,2,2,0
275,@conditioned_lock_selector,Conditioned Persistence-Lock Selector,Map,4,5,9,0.0004500819638582419,0,1260,2,False,True,2,2,2
276,@configuration_space,@configuration_space,mathematical_object,1,1,2,0.0001904227744085097,5,2,4,False,False,2,2,0
277,@configuration_space_3_1_1,Configuration Space 3 1 1,mathematical_object,438,8,446,0.003765991164423303,0,1260,1,False,True,4,4,0
278,@conformal_compactification,Family: `F2_LORENTZIAN_SPACETIME`,mathematical_object,417,208,625,0.002705044870538294,0,1260,1,False,True,2,2,0
279,@conformal_rescaling,@conformal_rescaling,mathematical_object,0,48,48,0.00011264619953181728,88,1,1,False,False,2,2,0
280,@conformal_structure,Family: `F2_LORENTZIAN_SPACETIME`,mathematical_object,416,209,625,0.00270311085096405,0,1260,1,False,True,2,2,0
281,@congruence,Family: `F3_CONNECTION_MOTION`,mathematical_object,414,134,548,0.002676293425995857,0,1260,1,False,True,2,2,0
282,@conjugate_point,Family: `F11_PENROSE_GLOBAL`,mathematical_object,417,134,551,0.0027086229552475676,0,1260,1,False,True,2,2,0
283,@connection_and_curvature,Connection and Curvature,mathematical_object,1,1,2,0.00020472312235814545,0,1260,2,False,True,2,2,0
284,@connection_to_formal_curvature_bundle,@connection_to_formal_curvature_bundle,mathematical_object,2,1,3,0.0002725979812980945,0,1260,2,False,True,2,2,0
285,@conscious_coherence,Conscious Coherence,mathematical_object,2,148,150,0.00011400573060839437,0,1260,1,False,True,2,2,0
286,@conscious_experience,Conscious Experience,mathematical_object,419,132,551,0.003102929914817635,0,1260,1,False,True,2,2,0
287,@consciousness,Consciousness,mathematical_object,417,132,549,0.0027466296610027265,0,1260,0,True,True,2,2,0
288,@consciousness_as_a_phase_coherent_cognitive_field,Consciousness as a Phase-Coherent Cognitive Field,mathematical_object,2,2,4,0.0003903196259263858,0,1260,2,False,True,2,2,0
289,@conservation_of_information,Conservation Of Information,mathematical_object,3,3,6,0.0002057785962386166,0,1260,1,False,True,3,3,0
290,@conservation_of_recoverable_structure,@conservation_of_recoverable_structure,mathematical_object,1,0,1,0.0002138963556664069,31,1,2,False,False,2,2,0
291,@consistency_test_general_relativity,Family: `F17_OBSERVABLES`,mathematical_object,54,145,199,0.0006710321578744786,0,1260,1,False,True,2,2,0
292,@constraint_field,Constraint Field,mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
293,@constraint_fields_agency_and_environmental_coupling,"Constraint Fields, Agency, and Environmental Coupling",mathematical_object,1,1,2,0.00024186778934912506,0,1260,2,False,True,2,2,0
294,@constraint_propagation,Family: `F6_INITIAL_VALUE_ADM`,mathematical_object,21,145,166,0.0003945360068559826,0,1260,1,False,True,2,2,0
295,@containment_volume,Containment Volume,mathematical_object,4,1,5,0.00024987773348092695,0,1260,2,False,True,4,4,0
296,@continuation_operator,Continuation Operator,mathematical_object,32,171,203,0.00028743915673168726,0,1260,1,False,True,4,4,0
297,@continuity_conservation,Continuity Conservation,mathematical_object,2,3,5,0.0004482670574880086,0,1260,2,False,True,4,4,0
298,@continuity_equation_cosmology,Continuity Equation Cosmology,mathematical_object,34,137,171,0.00042320061915541367,0,1260,1,False,True,4,4,0
299,@continuity_perturbation,Continuity Perturbation,mathematical_object,440,132,572,0.0034027845606588226,0,1260,1,False,True,6,6,0
300,@continuity_redistribution,Continuity Redistribution,mathematical_object,16,4,20,0.0008234172705021079,0,1260,1,False,True,4,4,0
301,@contracted_bianchi_identity,Family: `F4_CURVATURE`,mathematical_object,34,138,172,0.0004969600005789436,0,1260,1,False,True,2,2,0
302,@convergence_as_fundamental_flow,Convergence as Fundamental Flow,mathematical_object,1,1,2,0.00028070185638968785,0,1260,2,False,True,2,2,0
303,@convergence_channels_as_upward_currents,Convergence Channels as Upward Currents,mathematical_object,1,1,2,0.00028070185638968785,0,1260,2,False,True,2,2,0
304,@coordinate_singularity,Coordinate Singularity,mathematical_object,9,133,142,0.00020846356476868853,0,1260,1,False,True,4,4,0
